trip_id,date,time,route_id,route_name,transport_type,vehicle_id,source_stop,destination_stop,distance_km,vehicle_capacity,passenger_count,ticket_price,revenue,delay_minutes,travel_time_mins,status
TRIP-11395,2024-02-09,18:45:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,60,30.0,1800.0,0,45,On-Time
TRIP-11396,2024-02-09,19:10:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E104,Central Railway Station,Cyber City Tech Park,16.5,60,64,30.0,1920.0,18,61,Major Delay
TRIP-11397,2024-02-09,11:45:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,26,90.0,2340.0,0,60,On-Time
TRIP-11398,2024-02-09,18:50:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A206,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,0,60,On-Time
TRIP-11399,2024-02-09,21:10:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,23,90.0,2070.0,0,60,On-Time
TRIP-11400,2024-02-09,13:30:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,29,25.0,725.0,9,45,Moderate Delay
TRIP-11401,2024-02-09,14:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,37,25.0,925.0,0,38,On-Time
TRIP-11402,2024-02-09,21:00:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W306,Westside Mall Circle,South Harbor Port Gate,14.2,60,32,25.0,800.0,0,38,On-Time
TRIP-11403,2024-02-09,09:20:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,12,41,Moderate Delay
TRIP-11404,2024-02-09,21:45:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U409,State University North Gate,City Commercial Center,11.0,60,33,20.0,660.0,0,32,On-Time
TRIP-11405,2024-02-09,22:30:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,15,20.0,300.0,10,39,Moderate Delay
TRIP-11406,2024-02-09,12:40:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,220,45.0,9900.0,5,37,Moderate Delay
TRIP-11407,2024-02-09,14:20:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,184,45.0,8280.0,2,36,On-Time
TRIP-11408,2024-02-09,15:00:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,202,45.0,9090.0,0,35,On-Time
TRIP-11409,2024-02-09,17:15:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,0,35,On-Time
TRIP-11410,2024-02-09,08:00:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,0,30,On-Time
TRIP-11411,2024-02-09,15:10:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,254,40.0,10160.0,0,30,On-Time
TRIP-11412,2024-02-09,18:50:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,5,34,Moderate Delay
TRIP-11413,2024-02-09,21:00:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,126,40.0,5040.0,0,30,On-Time
TRIP-11414,2024-02-09,06:45:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,212,25.0,5300.0,0,55,On-Time
TRIP-11415,2024-02-09,21:10:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,309,25.0,7725.0,0,55,On-Time
TRIP-11416,2024-02-09,22:20:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,219,25.0,5475.0,4,57,Moderate Delay
TRIP-11417,2024-02-09,07:00:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,442,30.0,13260.0,3,67,On-Time
TRIP-11418,2024-02-09,19:00:30,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,740,30.0,22200.0,0,65,On-Time
TRIP-11419,2024-02-09,16:10:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,58,35.0,2030.0,0,32,On-Time
TRIP-11420,2024-02-09,18:20:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-05,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-11421,2024-02-09,21:20:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-06,East Ring Hub,West Ring Hub,18.0,85,38,35.0,1330.0,0,32,On-Time
TRIP-11422,2024-02-10,07:15:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E103,Central Railway Station,Cyber City Tech Park,16.5,60,21,30.0,630.0,0,45,On-Time
TRIP-11423,2024-02-10,09:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,58,30.0,1740.0,0,45,On-Time
TRIP-11424,2024-02-10,14:00:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E105,Central Railway Station,Cyber City Tech Park,16.5,60,30,30.0,900.0,0,45,On-Time
TRIP-11425,2024-02-10,21:10:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,19,30.0,570.0,0,45,On-Time
TRIP-11426,2024-02-10,07:45:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,20,90.0,1800.0,0,60,On-Time
TRIP-11427,2024-02-10,09:40:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,52,90.0,4680.0,0,60,On-Time
TRIP-11428,2024-02-10,20:20:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,27,90.0,2430.0,0,60,On-Time
TRIP-11429,2024-02-10,22:00:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,11,90.0,990.0,0,60,On-Time
TRIP-11430,2024-02-10,15:30:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,35,25.0,875.0,0,38,On-Time
TRIP-11431,2024-02-10,17:15:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,46,25.0,1150.0,0,38,On-Time
TRIP-11432,2024-02-10,19:30:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W305,Westside Mall Circle,South Harbor Port Gate,14.2,60,48,25.0,1200.0,21,51,Major Delay
TRIP-11433,2024-02-10,20:00:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,32,25.0,800.0,0,38,On-Time
TRIP-11434,2024-02-10,22:50:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,12,25.0,300.0,1,38,On-Time
TRIP-11435,2024-02-10,06:30:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,13,20.0,260.0,0,32,On-Time
TRIP-11436,2024-02-10,07:30:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,20,20.0,400.0,0,32,On-Time
TRIP-11437,2024-02-10,12:20:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,28,20.0,560.0,9,39,Moderate Delay
TRIP-11438,2024-02-10,15:00:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,25,20.0,500.0,0,32,On-Time
TRIP-11439,2024-02-10,19:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,48,20.0,960.0,19,44,Major Delay
TRIP-11440,2024-02-10,07:40:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,142,45.0,6390.0,0,35,On-Time
TRIP-11441,2024-02-10,09:30:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,233,45.0,10485.0,0,35,On-Time
TRIP-11442,2024-02-10,14:40:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,169,45.0,7605.0,0,35,On-Time
TRIP-11443,2024-02-10,18:00:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,345,45.0,15525.0,0,35,On-Time
TRIP-11444,2024-02-10,20:20:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,189,45.0,8505.0,0,35,On-Time
TRIP-11445,2024-02-10,21:40:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,111,45.0,4995.0,0,35,On-Time
TRIP-11446,2024-02-10,08:45:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,297,40.0,11880.0,0,30,On-Time
TRIP-11447,2024-02-10,09:50:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,261,40.0,10440.0,0,30,On-Time
TRIP-11448,2024-02-10,15:40:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-06,East Suburb Terminal,Financial District Hub,21.0,320,181,40.0,7240.0,0,30,On-Time
TRIP-11449,2024-02-10,20:10:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,184,40.0,7360.0,0,30,On-Time
TRIP-11450,2024-02-10,22:40:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,83,40.0,3320.0,0,30,On-Time
TRIP-11451,2024-02-10,10:20:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,564,25.0,14100.0,0,55,On-Time
TRIP-11452,2024-02-10,13:30:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,292,25.0,7300.0,7,59,Moderate Delay
TRIP-11453,2024-02-10,20:50:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,513,25.0,12825.0,0,55,On-Time
TRIP-11454,2024-02-10,14:10:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,387,30.0,11610.0,0,65,On-Time
TRIP-11455,2024-02-10,17:10:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,636,30.0,19080.0,0,65,On-Time
TRIP-11456,2024-02-10,21:40:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,263,30.0,7890.0,0,65,On-Time
TRIP-11457,2024-02-10,06:10:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,19,35.0,665.0,0,32,On-Time
TRIP-11458,2024-02-10,09:30:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,82,35.0,2870.0,0,32,On-Time
TRIP-11459,2024-02-10,16:15:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,54,35.0,1890.0,0,32,On-Time
TRIP-11460,2024-02-10,17:40:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,62,35.0,2170.0,0,32,On-Time
TRIP-11461,2024-02-11,11:00:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E103,Central Railway Station,Cyber City Tech Park,16.5,60,26,30.0,780.0,0,45,On-Time
TRIP-11462,2024-02-11,15:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,29,30.0,870.0,0,45,On-Time
TRIP-11463,2024-02-11,21:10:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E104,Central Railway Station,Cyber City Tech Park,16.5,60,20,30.0,600.0,5,48,Moderate Delay
TRIP-11464,2024-02-11,14:10:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,23,90.0,2070.0,4,62,Moderate Delay
TRIP-11465,2024-02-11,15:15:00,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,26,90.0,2340.0,9,66,Moderate Delay
TRIP-11466,2024-02-11,22:00:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,12,90.0,1080.0,4,62,Moderate Delay
TRIP-11467,2024-02-11,10:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W303,Westside Mall Circle,South Harbor Port Gate,14.2,60,41,25.0,1025.0,20,48,Major Delay
TRIP-11468,2024-02-11,13:30:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,30,25.0,750.0,0,38,On-Time
TRIP-11469,2024-02-11,19:10:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,40,25.0,1000.0,33,62,Major Delay
TRIP-11470,2024-02-11,20:10:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,40,25.0,1000.0,2,39,On-Time
TRIP-11471,2024-02-11,21:40:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,24,25.0,600.0,0,38,On-Time
TRIP-11472,2024-02-11,06:20:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,12,20.0,240.0,3,34,On-Time
TRIP-11473,2024-02-11,08:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,51,20.0,1020.0,17,40,Major Delay
TRIP-11474,2024-02-11,12:50:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,29,20.0,580.0,5,35,Moderate Delay
TRIP-11475,2024-02-11,13:40:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U404,State University North Gate,City Commercial Center,11.0,60,25,20.0,500.0,0,32,On-Time
TRIP-11476,2024-02-11,15:30:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U409,State University North Gate,City Commercial Center,11.0,60,30,20.0,600.0,0,32,On-Time
TRIP-11477,2024-02-11,07:30:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,149,45.0,6705.0,0,35,On-Time
TRIP-11478,2024-02-11,09:15:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,340,45.0,15300.0,0,35,On-Time
TRIP-11479,2024-02-11,15:15:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,184,45.0,8280.0,0,35,On-Time
TRIP-11480,2024-02-11,18:00:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,269,45.0,12105.0,7,38,Moderate Delay
TRIP-11481,2024-02-11,21:30:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,112,45.0,5040.0,0,35,On-Time
TRIP-11482,2024-02-11,09:40:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,265,40.0,10600.0,3,32,On-Time
TRIP-11483,2024-02-11,14:40:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,150,40.0,6000.0,1,30,On-Time
TRIP-11484,2024-02-11,17:40:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,298,40.0,11920.0,0,30,On-Time
TRIP-11485,2024-02-11,21:20:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-07,East Suburb Terminal,Financial District Hub,21.0,320,118,40.0,4720.0,0,30,On-Time
TRIP-11486,2024-02-11,08:40:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,590,25.0,14750.0,0,55,On-Time
TRIP-11487,2024-02-11,13:00:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,348,25.0,8700.0,0,55,On-Time
TRIP-11488,2024-02-11,15:50:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-507,Coastal Harbor Junction,Old City Main Junction,38.0,750,327,25.0,8175.0,0,55,On-Time
TRIP-11489,2024-02-11,18:20:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,632,25.0,15800.0,15,66,Moderate Delay
TRIP-11490,2024-02-11,07:45:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-602,Northern Industrial Zone,South Terminal Intermodal,42.5,750,237,30.0,7110.0,0,65,On-Time
TRIP-11491,2024-02-11,08:10:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,536,30.0,16080.0,0,65,On-Time
TRIP-11492,2024-02-11,14:45:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-606,Northern Industrial Zone,South Terminal Intermodal,42.5,750,310,30.0,9300.0,0,65,On-Time
TRIP-11493,2024-02-11,20:50:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,405,30.0,12150.0,7,70,Moderate Delay
TRIP-11494,2024-02-11,06:50:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-08,East Ring Hub,West Ring Hub,18.0,85,19,35.0,665.0,0,32,On-Time
TRIP-11495,2024-02-11,12:20:00,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,36,35.0,1260.0,6,36,Moderate Delay
TRIP-11496,2024-02-11,13:30:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,30,35.0,1050.0,0,32,On-Time
TRIP-11497,2024-02-11,22:20:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-08,East Ring Hub,West Ring Hub,18.0,85,19,35.0,665.0,7,37,Moderate Delay
TRIP-11498,2024-02-12,07:45:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E110,Central Railway Station,Cyber City Tech Park,16.5,60,34,30.0,1020.0,0,45,On-Time
TRIP-11499,2024-02-12,10:45:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,51,30.0,1530.0,35,70,Major Delay
TRIP-11500,2024-02-12,13:20:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,33,30.0,990.0,0,45,On-Time
TRIP-11501,2024-02-12,18:10:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,64,30.0,1920.0,4,47,Moderate Delay
TRIP-11502,2024-02-12,22:15:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,17,30.0,510.0,0,45,On-Time
TRIP-11503,2024-02-12,08:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,43,90.0,3870.0,22,77,Major Delay
TRIP-11504,2024-02-12,11:40:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A204,International Airport Terminal 2,Downtown Central Terminal,28.0,50,32,90.0,2880.0,5,63,Moderate Delay
TRIP-11505,2024-02-12,17:40:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,25,81,Major Delay
TRIP-11506,2024-02-12,21:15:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A202,International Airport Terminal 2,Downtown Central Terminal,28.0,50,19,90.0,1710.0,0,60,On-Time
TRIP-11507,2024-02-12,09:10:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,33,62,Major Delay
TRIP-11508,2024-02-12,12:40:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,33,25.0,825.0,4,40,Moderate Delay
TRIP-11509,2024-02-12,15:30:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,42,25.0,1050.0,0,38,On-Time
TRIP-11510,2024-02-12,07:20:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U409,State University North Gate,City Commercial Center,11.0,60,27,20.0,540.0,0,32,On-Time
TRIP-11511,2024-02-12,08:45:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,64,20.0,1280.0,0,32,On-Time
TRIP-11512,2024-02-12,12:20:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,28,20.0,560.0,4,34,Moderate Delay
TRIP-11513,2024-02-12,15:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,40,20.0,800.0,2,33,On-Time
